sentence_id,paper_id,sentence_index,paper_title,doi,source_text_path,source_bio_path,text
paper_031:s0004,paper_031,4,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Increasing the high voltage amplitude led to a transition into a hybrid mode with the generation of an intermediate filament in addition to the diffuse, non-constricted APTD."
paper_031:s0005,paper_031,5,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"A time-dependent, spatially one-dimensional fluid model was applied in order to study the underlying mechanisms causing the diffuse discharge characteristics."
paper_031:s0006,paper_031,6,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"It was found that even for small N2O admixtures, the associative ionisation of atomic nitrogen and oxygen (O + N(2 P) → NO + + e) is the major electron source sustaining the volume memory effect and is therefore the reason for the formation of a diffuse APTD."
paper_031:s0007,paper_031,7,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Introduction The dielectric barrier discharge (DBD) as a nonthermal atmospheric pressure plasma source is receiving increasing attention during the last 30 years, in both research and industrial applications."
paper_031:s0008,paper_031,8,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"First investigated in the second half of the nineteenth century, DBDs obtained wide use as the ""ozonizer discharges"" and later as ""corona surface treater"", in light sources, air cleaning and for the pumping of gas lasers [1]."
paper_031:s0009,paper_031,9,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Today, they are still under study for e.g."
paper_031:s0010,paper_031,10,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"life-science applications, layer deposition, gas cleaning and conversion, aerodynamic flow control or analytic detection devices."
paper_031:s0011,paper_031,11,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"With the increasing interest in this type of gas discharge from the 1990s onwards, the number of publications increased."
paper_031:s0012,paper_031,12,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"The book ""Non-Equilibrium Air Plasmas At Atmospheric Pressure"" edited by Kurt H."
paper_031:s0013,paper_031,13,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Becker with Ulrich Kogelschatz, Karl H."
paper_031:s0014,paper_031,14,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,Schoenbach and Robert J.
paper_031:s0015,paper_031,15,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,Barker in 2005 was an important milestone [1].
paper_031:s0016,paper_031,16,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Being one of the first textbooks about DBDs, it provides a Electron-Driven Processes from Single Collisions to High-Pressure Plasmas."
paper_031:s0017,paper_031,17,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Guest editors: Jose L Lopez, Michael Brunger, Holger Kersten."
paper_031:s0018,paper_031,18,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,a e-mail: hans.hoeft@inp-greifswald.de (corresponding author) broad overview and is still an excellent introduction to the subject.
paper_031:s0019,paper_031,19,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Furthermore, the new topic of ""microplasmas"" was also developed at that time [2]."
paper_031:s0020,paper_031,20,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Non-thermal plasmas generated by DBDs are usually filamentary [3], but at specific conditions, diffuse or uniform discharges are obtained [4][5][6][7][8][9]."
paper_031:s0021,paper_031,21,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"These diffuse DBDs are attractive for surface deposition applications, as linear processing with less sophisticated vacuum technology can be realised while enabling a homogeneous surface treatment [10,11]."
paper_031:s0022,paper_031,22,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Diffuse DBDs are distinguished between atmospheric pressure Townsend discharges (APTDs) and atmospheric pressure glow discharges (APGDs) with intermediate modes, which depend mainly on the frequency and amplitude of the applied voltage waveform [12][13][14]."
paper_031:s0023,paper_031,23,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"APTDs are mainly generated in sinusoidal-operated planar DBD arrangements in N 2, pure or with small (i.e."
paper_031:s0024,paper_031,24,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"up to about 500 ppm) admixtures of O 2 or N 2 O, or under certain conditions even in atmospheric pressure air [15]."
paper_031:s0025,paper_031,25,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"An example for a miniaturised APTD in a ""single-filament"" arrangement in N 2 with and without O 2 admixtures can be found in [16]."
paper_031:s0026,paper_031,26,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Volume and surface memory effects are supposed to determine the discharge regime [4,6,[17][18][19]."
paper_031:s0027,paper_031,27,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,These memory effects increase the number of electrons prior and during the breakdown.
paper_031:s0028,paper_031,28,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Consequently, the discharge ignites at low electrical field Eur."
paper_031:s0029,paper_031,29,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,Phys.
paper_031:s0030,paper_031,30,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,J.
paper_031:s0031,paper_031,31,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,D (2023) 77: 35 strength and its formation proceeds slower than in case of streamer generation [17].
paper_031:s0032,paper_031,32,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,For the APTD in N 2 mainly the spontaneous electron emission and secondary electron emission induced by N 2 (A 3 Σ + u) were considered to be responsible for the memory effect [20][21][22][23].
paper_031:s0033,paper_031,33,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,The role of the latter process is evident due to the fact that small additions of N 2 (A 3 Σ + u) quenchers (e.g.
paper_031:s0034,paper_031,34,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"O 2 or NH 3) limit the frequency range at which APTDs occur [16,17]."
paper_031:s0035,paper_031,35,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"A full understanding of the underlying physics of discharge formation is still missing, especially for conditions important for layer deposition."
paper_031:s0036,paper_031,36,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"In particular, the control of discharge uniformity in gas mixtures containing precursor molecules and reactive components is rarely studied."
paper_031:s0037,paper_031,37,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"N 2 O is interesting for such studies from several viewpoints, namely as an electronegative compound, as an oxidising agent, and as a donator of oxygen atoms during thin film deposition."
paper_031:s0038,paper_031,38,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"In a previous work, the impact of nitrous oxide (N 2 O) admixture to N 2 on DBD characteristics was studied in a pulsed operated, single-filament arrangement [24]."
paper_031:s0039,paper_031,39,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Under pulsed operation, these DBDs were found to be filamentary both for virtually pure N 2 as well as for all used N 2 O concentrations in N 2 (up to 10 vol%), i.e."
paper_031:s0040,paper_031,40,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,the diffuse discharge regimes could not be generated and examined.
paper_031:s0041,paper_031,41,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Therefore, the focus of this work is the investigation of sine-driven DBDs using the same arrangement and gas compositions to test if the APTD mode can also be generated in such a single-filament configuration."
paper_031:s0042,paper_031,42,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"Furthermore, the transition to a filamentary operation is of high interest for understanding underlying mechanisms and eventually the evaluation of potential applications."
paper_031:s0043,paper_031,43,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,The focus of the experimental analysis lies therefore on fast optical diagnostics (ICCD and streak camera) to identify the occurrence of APTDs and track their faint emission.
paper_031:s0044,paper_031,44,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,These methods were accompanied by fast electrical measurements.
paper_031:s0045,paper_031,45,Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures,10.1140/epjd/s10053-023-00601-z,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/Exploring the mechanisms leading to diffuse and filamentary modes in dielectric barrier discharges in N2 with N2O admixtures.txt,"For the identification of the mechanisms responsible for the transition to a diffuse APTD mode a time-dependent 1D fluid model was applied, investigating especially the role of metastable N 2 (A 3 Σ + u), atomic oxygen, and atomic nitrogen on the volume memory effect."
